year,month,year_month,age,age_lab,sex,n_rnd
2016,05,2016-05,72,72,female,24
2016,05,2016-05,72,72,male,36
2016,05,2016-05,73,73,female,18
2016,05,2016-05,73,73,male,33
2016,05,2016-05,74,74,female,27
2016,05,2016-05,74,74,male,33
2016,05,2016-05,75,75,female,15
2016,05,2016-05,75,75,male,27
2016,05,2016-05,76,76,female,15
2016,05,2016-05,76,76,male,30
2016,05,2016-05,77,77,female,33
2016,05,2016-05,77,77,male,33
2016,05,2016-05,78,78,female,27
2016,05,2016-05,78,78,male,33
2016,05,2016-05,79,79,female,36
2016,05,2016-05,79,79,male,42
2016,05,2016-05,80,80,female,27
2016,05,2016-05,80,80,male,48
2016,05,2016-05,81,81,female,33
2016,05,2016-05,81,81,male,39
2016,05,2016-05,82,82,female,30
2016,05,2016-05,82,82,male,36
2016,05,2016-05,83,83,female,45
2016,05,2016-05,83,83,male,39
2016,05,2016-05,84,84,female,30
2016,05,2016-05,84,84,male,42
2016,05,2016-05,85,85,female,45
2016,05,2016-05,85,85,male,51
2016,05,2016-05,86,86,female,54
2016,05,2016-05,86,86,male,45
2016,05,2016-05,87,87,female,48
2016,05,2016-05,87,87,male,51
2016,05,2016-05,88,88,female,57
2016,05,2016-05,88,88,male,33
2016,05,2016-05,89,89,female,57
2016,05,2016-05,89,89,male,36
2016,05,2016-05,90,90,female,45
2016,05,2016-05,90,90,male,42
2016,05,2016-05,91,91,female,57
2016,05,2016-05,91,91,male,24
2016,05,2016-05,92,92,female,45
2016,05,2016-05,92,92,male,15
2016,05,2016-05,93,93,female,42
2016,05,2016-05,93,93,male,24
2016,05,2016-05,94,94,female,42
2016,05,2016-05,94,94,male,21
2016,05,2016-05,95,95+,female,114
2016,05,2016-05,95,95+,male,27
2016,06,2016-06,0,0,female,6
2016,06,2016-06,0,0,male,12
2016,06,2016-06,1,1,female,0
2016,06,2016-06,2,2,female,6
2016,06,2016-06,2,2,male,6
2016,06,2016-06,5,5,male,0
2016,06,2016-06,13,13,male,0
2016,06,2016-06,15,15,female,0
2016,06,2016-06,15,15,male,0
2016,06,2016-06,16,16,female,0
2016,06,2016-06,17,17,female,6
2016,06,2016-06,17,17,male,0
2016,06,2016-06,18,18,male,0
2016,06,2016-06,19,19,female,0
2016,06,2016-06,19,19,male,6
2016,06,2016-06,20,20,female,0
2016,06,2016-06,20,20,male,6
2016,06,2016-06,21,21,female,0
2016,06,2016-06,21,21,male,6
2016,06,2016-06,22,22,male,0
2016,06,2016-06,23,23,female,0
2016,06,2016-06,23,23,male,0
2016,06,2016-06,24,24,female,0
2016,06,2016-06,25,25,male,6
2016,06,2016-06,26,26,female,0
2016,06,2016-06,26,26,male,0
2016,06,2016-06,27,27,male,0
2016,06,2016-06,28,28,male,6
2016,06,2016-06,29,29,female,0
2016,06,2016-06,30,30,female,0
2016,06,2016-06,30,30,male,0
2016,06,2016-06,31,31,female,6
2016,06,2016-06,31,31,male,6
2016,06,2016-06,32,32,female,6
2016,06,2016-06,32,32,male,6
2016,06,2016-06,33,33,female,0
2016,06,2016-06,34,34,female,0
2016,06,2016-06,34,34,male,0
2016,06,2016-06,35,35,female,0
2016,06,2016-06,35,35,male,6
2016,06,2016-06,36,36,female,0
2016,06,2016-06,36,36,male,6
2016,06,2016-06,37,37,female,0
2016,06,2016-06,39,39,female,6
2016,06,2016-06,39,39,male,6
2016,06,2016-06,40,40,female,6
2016,06,2016-06,40,40,male,0
2016,06,2016-06,41,41,male,6
2016,06,2016-06,42,42,female,6
2016,06,2016-06,42,42,male,6
2016,06,2016-06,43,43,female,6
2016,06,2016-06,43,43,male,0
2016,06,2016-06,44,44,female,9
2016,06,2016-06,44,44,male,6
2016,06,2016-06,45,45,female,6
2016,06,2016-06,45,45,male,6
2016,06,2016-06,46,46,female,0
2016,06,2016-06,46,46,male,6
2016,06,2016-06,47,47,female,0
2016,06,2016-06,47,47,male,12
2016,06,2016-06,48,48,female,9
2016,06,2016-06,48,48,male,9
2016,06,2016-06,49,49,female,6
2016,06,2016-06,49,49,male,9
2016,06,2016-06,50,50,female,12
2016,06,2016-06,50,50,male,9
2016,06,2016-06,51,51,female,6
2016,06,2016-06,51,51,male,12
2016,06,2016-06,52,52,female,6
2016,06,2016-06,52,52,male,9
2016,06,2016-06,53,53,female,9
2016,06,2016-06,53,53,male,12
2016,06,2016-06,54,54,female,9
2016,06,2016-06,54,54,male,9
2016,06,2016-06,55,55,female,12
2016,06,2016-06,55,55,male,15
2016,06,2016-06,56,56,female,12
2016,06,2016-06,56,56,male,15
2016,06,2016-06,57,57,female,6
2016,06,2016-06,57,57,male,21
2016,06,2016-06,58,58,female,12
2016,06,2016-06,58,58,male,15
2016,06,2016-06,59,59,female,6
2016,06,2016-06,59,59,male,15
2016,06,2016-06,60,60,female,9
2016,06,2016-06,60,60,male,12
2016,06,2016-06,61,61,female,12
2016,06,2016-06,61,61,male,15
2016,06,2016-06,62,62,female,12
2016,06,2016-06,62,62,male,18
2016,06,2016-06,63,63,female,0
2016,06,2016-06,63,63,male,18
2016,06,2016-06,64,64,female,9
2016,06,2016-06,64,64,male,18
2016,06,2016-06,65,65,female,12
2016,06,2016-06,65,65,male,18
2016,06,2016-06,66,66,female,12
2016,06,2016-06,66,66,male,18
2016,06,2016-06,67,67,female,21
2016,06,2016-06,67,67,male,27
2016,06,2016-06,68,68,female,24
2016,06,2016-06,68,68,male,24
2016,06,2016-06,69,69,female,21
2016,06,2016-06,69,69,male,27
2016,06,2016-06,70,70,female,15
2016,06,2016-06,70,70,male,21
2016,06,2016-06,71,71,female,18
2016,06,2016-06,71,71,male,27
2016,06,2016-06,72,72,female,21
2016,06,2016-06,72,72,male,33
2016,06,2016-06,73,73,female,24
2016,06,2016-06,73,73,male,21
2016,06,2016-06,74,74,female,30
2016,06,2016-06,74,74,male,39
2016,06,2016-06,75,75,female,21
2016,06,2016-06,75,75,male,36
2016,06,2016-06,76,76,female,27
2016,06,2016-06,76,76,male,24
2016,06,2016-06,77,77,female,18
2016,06,2016-06,77,77,male,42
2016,06,2016-06,78,78,female,24
2016,06,2016-06,78,78,male,33
2016,06,2016-06,79,79,female,30
2016,06,2016-06,79,79,male,42
2016,06,2016-06,80,80,female,36
2016,06,2016-06,80,80,male,39
2016,06,2016-06,81,81,female,33
2016,06,2016-06,81,81,male,36
2016,06,2016-06,82,82,female,36
2016,06,2016-06,82,82,male,39
2016,06,2016-06,83,83,female,33
2016,06,2016-06,83,83,male,33
2016,06,2016-06,84,84,female,33
2016,06,2016-06,84,84,male,51
2016,06,2016-06,85,85,female,45
2016,06,2016-06,85,85,male,51
2016,06,2016-06,86,86,female,51
2016,06,2016-06,86,86,male,39
2016,06,2016-06,87,87,female,54
2016,06,2016-06,87,87,male,45
2016,06,2016-06,88,88,female,54
2016,06,2016-06,88,88,male,33
2016,06,2016-06,89,89,female,48
2016,06,2016-06,89,89,male,42
2016,06,2016-06,90,90,female,57
2016,06,2016-06,90,90,male,54
2016,06,2016-06,91,91,female,42
2016,06,2016-06,91,91,male,24
2016,06,2016-06,92,92,female,54
2016,06,2016-06,92,92,male,27
2016,06,2016-06,93,93,female,42
2016,06,2016-06,93,93,male,24
2016,06,2016-06,94,94,female,39
2016,06,2016-06,94,94,male,21
2016,06,2016-06,95,95+,female,105
2016,06,2016-06,95,95+,male,60
2016,07,2016-07,0,0,female,18
2016,07,2016-07,0,0,male,9
2016,07,2016-07,1,1,male,0
2016,07,2016-07,2,2,female,0
2016,07,2016-07,7,7,male,0
2016,07,2016-07,9,9,female,0
2016,07,2016-07,13,13,female,6
2016,07,2016-07,15,15,male,6
2016,07,2016-07,16,16,female,0
2016,07,2016-07,16,16,male,0
2016,07,2016-07,17,17,female,0
2016,07,2016-07,17,17,male,0
2016,07,2016-07,18,18,male,0
2016,07,2016-07,19,19,female,0
2016,07,2016-07,19,19,male,6
2016,07,2016-07,20,20,female,6
2016,07,2016-07,20,20,male,0
2016,07,2016-07,21,21,female,0
2016,07,2016-07,21,21,male,6
2016,07,2016-07,22,22,male,0
2016,07,2016-07,23,23,female,0
2016,07,2016-07,23,23,male,6
2016,07,2016-07,24,24,female,6
2016,07,2016-07,24,24,male,0
2016,07,2016-07,25,25,female,0
2016,07,2016-07,25,25,male,6
2016,07,2016-07,26,26,female,0
2016,07,2016-07,27,27,female,6
2016,07,2016-07,27,27,male,0
2016,07,2016-07,29,29,female,0
2016,07,2016-07,29,29,male,0
2016,07,2016-07,30,30,female,0
2016,07,2016-07,30,30,male,6
2016,07,2016-07,31,31,female,0
2016,07,2016-07,31,31,male,0
2016,07,2016-07,32,32,female,0
2016,07,2016-07,32,32,male,6
2016,07,2016-07,33,33,female,0
2016,07,2016-07,34,34,female,0
2016,07,2016-07,34,34,male,0
2016,07,2016-07,35,35,female,0
2016,07,2016-07,35,35,male,0
2016,07,2016-07,36,36,female,0
2016,07,2016-07,36,36,male,0
2016,07,2016-07,37,37,female,0
2016,07,2016-07,37,37,male,0
2016,07,2016-07,39,39,female,0
2016,07,2016-07,39,39,male,6
2016,07,2016-07,40,40,female,6
2016,07,2016-07,40,40,male,6
2016,07,2016-07,41,41,female,0
2016,07,2016-07,41,41,male,6
2016,07,2016-07,42,42,female,6
2016,07,2016-07,42,42,male,6
2016,07,2016-07,43,43,female,6
2016,07,2016-07,43,43,male,6
2016,07,2016-07,44,44,female,6
2016,07,2016-07,44,44,male,6
2016,07,2016-07,45,45,female,6
2016,07,2016-07,45,45,male,0
2016,07,2016-07,46,46,female,6
2016,07,2016-07,46,46,male,0
2016,07,2016-07,47,47,female,6
2016,07,2016-07,47,47,male,6
2016,07,2016-07,48,48,female,0
2016,07,2016-07,48,48,male,0
2016,07,2016-07,49,49,female,0
2016,07,2016-07,49,49,male,9
2016,07,2016-07,50,50,female,0
2016,07,2016-07,50,50,male,15
2016,07,2016-07,51,51,female,6
2016,07,2016-07,51,51,male,0
2016,07,2016-07,52,52,female,6
2016,07,2016-07,52,52,male,12
2016,07,2016-07,53,53,female,9
2016,07,2016-07,53,53,male,9
2016,07,2016-07,54,54,female,9
2016,07,2016-07,54,54,male,18
2016,07,2016-07,55,55,female,12
2016,07,2016-07,55,55,male,12
2016,07,2016-07,56,56,female,6
2016,07,2016-07,56,56,male,15
2016,07,2016-07,57,57,female,9
2016,07,2016-07,57,57,male,15
2016,07,2016-07,58,58,female,15
2016,07,2016-07,58,58,male,18
2016,07,2016-07,59,59,female,15
2016,07,2016-07,59,59,male,21
2016,07,2016-07,60,60,female,6
2016,07,2016-07,60,60,male,15
2016,07,2016-07,61,61,female,6
2016,07,2016-07,61,61,male,15
2016,07,2016-07,62,62,female,12
2016,07,2016-07,62,62,male,27
2016,07,2016-07,63,63,female,12
2016,07,2016-07,63,63,male,15
2016,07,2016-07,64,64,female,21
2016,07,2016-07,64,64,male,18
2016,07,2016-07,65,65,female,9
2016,07,2016-07,65,65,male,27
2016,07,2016-07,66,66,female,18
2016,07,2016-07,66,66,male,18
2016,07,2016-07,67,67,female,15
2016,07,2016-07,67,67,male,30
2016,07,2016-07,68,68,female,24
2016,07,2016-07,68,68,male,30
2016,07,2016-07,69,69,female,27
2016,07,2016-07,69,69,male,30
2016,07,2016-07,70,70,female,15
2016,07,2016-07,70,70,male,24
2016,07,2016-07,71,71,female,15
2016,07,2016-07,71,71,male,27
2016,07,2016-07,72,72,female,24
2016,07,2016-07,72,72,male,33
2016,07,2016-07,73,73,female,24
2016,07,2016-07,73,73,male,36
2016,07,2016-07,74,74,female,33
2016,07,2016-07,74,74,male,36
2016,07,2016-07,75,75,female,21
2016,07,2016-07,75,75,male,27
2016,07,2016-07,76,76,female,30
2016,07,2016-07,76,76,male,33
2016,07,2016-07,77,77,female,30
2016,07,2016-07,77,77,male,39
2016,07,2016-07,78,78,female,33
2016,07,2016-07,78,78,male,48
2016,07,2016-07,79,79,female,27
2016,07,2016-07,79,79,male,30
2016,07,2016-07,80,80,female,48
2016,07,2016-07,80,80,male,51
2016,07,2016-07,81,81,female,24
2016,07,2016-07,81,81,male,51
2016,07,2016-07,82,82,female,33
2016,07,2016-07,82,82,male,48
2016,07,2016-07,83,83,female,45
2016,07,2016-07,83,83,male,45
2016,07,2016-07,84,84,female,48
2016,07,2016-07,84,84,male,60
2016,07,2016-07,85,85,female,72
2016,07,2016-07,85,85,male,63
2016,07,2016-07,86,86,female,57
2016,07,2016-07,86,86,male,45
2016,07,2016-07,87,87,female,45
2016,07,2016-07,87,87,male,60
2016,07,2016-07,88,88,female,57
2016,07,2016-07,88,88,male,51
2016,07,2016-07,89,89,female,51
2016,07,2016-07,89,89,male,33
2016,07,2016-07,90,90,female,54
2016,07,2016-07,90,90,male,36
2016,07,2016-07,91,91,female,45
2016,07,2016-07,91,91,male,42
2016,07,2016-07,92,92,female,51
2016,07,2016-07,92,92,male,33
2016,07,2016-07,93,93,female,45
2016,07,2016-07,93,93,male,30
2016,07,2016-07,94,94,female,33
2016,07,2016-07,94,94,male,18
2016,07,2016-07,95,95+,female,147
2016,07,2016-07,95,95+,male,42
2016,08,2016-08,0,0,female,6
2016,08,2016-08,0,0,male,12
2016,08,2016-08,1,1,male,0
2016,08,2016-08,2,2,male,0
2016,08,2016-08,3,3,female,0
2016,08,2016-08,4,4,male,6
2016,08,2016-08,5,5,female,6
2016,08,2016-08,5,5,male,0
2016,08,2016-08,7,7,female,0
2016,08,2016-08,13,13,male,0
2016,08,2016-08,14,14,female,0
2016,08,2016-08,14,14,male,0
2016,08,2016-08,16,16,female,0
2016,08,2016-08,16,16,male,0
2016,08,2016-08,17,17,female,0
2016,08,2016-08,17,17,male,6
2016,08,2016-08,18,18,male,6
2016,08,2016-08,20,20,female,0
2016,08,2016-08,20,20,male,6
2016,08,2016-08,21,21,male,0
2016,08,2016-08,22,22,female,6
2016,08,2016-08,22,22,male,6
2016,08,2016-08,23,23,female,6
2016,08,2016-08,23,23,male,0
2016,08,2016-08,24,24,female,0
2016,08,2016-08,24,24,male,0
2016,08,2016-08,25,25,female,0
2016,08,2016-08,25,25,male,6
2016,08,2016-08,26,26,female,0
2016,08,2016-08,26,26,male,6
2016,08,2016-08,27,27,male,6
2016,08,2016-08,28,28,female,0
2016,08,2016-08,28,28,male,6
2016,08,2016-08,29,29,female,0
2016,08,2016-08,29,29,male,0
2016,08,2016-08,30,30,female,0
2016,08,2016-08,31,31,male,0
2016,08,2016-08,32,32,female,0
2016,08,2016-08,32,32,male,0
2016,08,2016-08,33,33,female,0
2016,08,2016-08,33,33,male,6
2016,08,2016-08,34,34,female,0
2016,08,2016-08,34,34,male,0
2016,08,2016-08,35,35,female,6
2016,08,2016-08,35,35,male,6
2016,08,2016-08,36,36,male,0
2016,08,2016-08,37,37,female,0
2016,08,2016-08,37,37,male,0
2016,08,2016-08,38,38,female,6
2016,08,2016-08,38,38,male,0
2016,08,2016-08,39,39,female,6
2016,08,2016-08,39,39,male,6
2016,08,2016-08,40,40,female,0
2016,08,2016-08,40,40,male,0
2016,08,2016-08,41,41,male,0
2016,08,2016-08,42,42,female,0
2016,08,2016-08,43,43,female,6
2016,08,2016-08,43,43,male,6
2016,08,2016-08,44,44,female,0
2016,08,2016-08,44,44,male,6
2016,08,2016-08,45,45,female,6
2016,08,2016-08,45,45,male,6
2016,08,2016-08,46,46,female,6
2016,08,2016-08,46,46,male,6
2016,08,2016-08,47,47,female,6
2016,08,2016-08,47,47,male,0
2016,08,2016-08,48,48,female,0
2016,08,2016-08,48,48,male,12
2016,08,2016-08,49,49,female,9
2016,08,2016-08,49,49,male,6
2016,08,2016-08,50,50,female,6
2016,08,2016-08,50,50,male,9
2016,08,2016-08,51,51,female,6
2016,08,2016-08,51,51,male,9
2016,08,2016-08,52,52,female,6
2016,08,2016-08,52,52,male,0
2016,08,2016-08,53,53,female,18
2016,08,2016-08,53,53,male,9
2016,08,2016-08,54,54,female,6
2016,08,2016-08,54,54,male,9
2016,08,2016-08,55,55,female,15
2016,08,2016-08,55,55,male,12
2016,08,2016-08,56,56,female,6
2016,08,2016-08,56,56,male,12
2016,08,2016-08,57,57,female,12
2016,08,2016-08,57,57,male,15
2016,08,2016-08,58,58,female,6
2016,08,2016-08,58,58,male,12
2016,08,2016-08,59,59,female,9
2016,08,2016-08,59,59,male,15
2016,08,2016-08,60,60,female,12
2016,08,2016-08,60,60,male,12
2016,08,2016-08,61,61,female,12
2016,08,2016-08,61,61,male,18
2016,08,2016-08,62,62,female,12
2016,08,2016-08,62,62,male,15
2016,08,2016-08,63,63,female,9
2016,08,2016-08,63,63,male,15
2016,08,2016-08,64,64,female,12
2016,08,2016-08,64,64,male,24
2016,08,2016-08,65,65,female,18
2016,08,2016-08,65,65,male,30
2016,08,2016-08,66,66,female,15
2016,08,2016-08,66,66,male,21
2016,08,2016-08,67,67,female,24
2016,08,2016-08,67,67,male,15
2016,08,2016-08,68,68,female,18
2016,08,2016-08,68,68,male,30
2016,08,2016-08,69,69,female,21
2016,08,2016-08,69,69,male,30
2016,08,2016-08,70,70,female,24
2016,08,2016-08,70,70,male,33
2016,08,2016-08,71,71,female,15
2016,08,2016-08,71,71,male,30
2016,08,2016-08,72,72,female,21
2016,08,2016-08,72,72,male,30
2016,08,2016-08,73,73,female,24
2016,08,2016-08,73,73,male,24
2016,08,2016-08,74,74,female,21
2016,08,2016-08,74,74,male,36
2016,08,2016-08,75,75,female,27
2016,08,2016-08,75,75,male,42
2016,08,2016-08,76,76,female,24
2016,08,2016-08,76,76,male,39
2016,08,2016-08,77,77,female,30
2016,08,2016-08,77,77,male,39
2016,08,2016-08,78,78,female,27
2016,08,2016-08,78,78,male,39
2016,08,2016-08,79,79,female,30
2016,08,2016-08,79,79,male,33
2016,08,2016-08,80,80,female,42
2016,08,2016-08,80,80,male,45
2016,08,2016-08,81,81,female,42
2016,08,2016-08,81,81,male,42
2016,08,2016-08,82,82,female,48
2016,08,2016-08,82,82,male,39
2016,08,2016-08,83,83,female,42
2016,08,2016-08,83,83,male,51
2016,08,2016-08,84,84,female,48
2016,08,2016-08,84,84,male,72
2016,08,2016-08,85,85,female,54
2016,08,2016-08,85,85,male,60
2016,08,2016-08,86,86,female,57
2016,08,2016-08,86,86,male,63
2016,08,2016-08,87,87,female,57
2016,08,2016-08,87,87,male,51
2016,08,2016-08,88,88,female,66
2016,08,2016-08,88,88,male,33
2016,08,2016-08,89,89,female,69
2016,08,2016-08,89,89,male,54
2016,08,2016-08,90,90,female,69
2016,08,2016-08,90,90,male,54
2016,08,2016-08,91,91,female,63
2016,08,2016-08,91,91,male,24
2016,08,2016-08,92,92,female,57
2016,08,2016-08,92,92,male,30
2016,08,2016-08,93,93,female,39
2016,08,2016-08,93,93,male,24
2016,08,2016-08,94,94,female,45
2016,08,2016-08,94,94,male,27
2016,08,2016-08,95,95+,female,141
2016,08,2016-08,95,95+,male,45
2016,09,2016-09,0,0,female,6
2016,09,2016-09,0,0,male,12
2016,09,2016-09,1,1,male,0
2016,09,2016-09,3,3,male,6
2016,09,2016-09,6,6,female,0
2016,09,2016-09,6,6,male,0
2016,09,2016-09,7,7,male,0
2016,09,2016-09,11,11,female,6
2016,09,2016-09,14,14,male,0
2016,09,2016-09,15,15,female,6
2016,09,2016-09,15,15,male,0
2016,09,2016-09,17,17,male,0
2016,09,2016-09,18,18,female,6
2016,09,2016-09,19,19,male,0
2016,09,2016-09,20,20,male,0
2016,09,2016-09,21,21,female,0
2016,09,2016-09,21,21,male,6
2016,09,2016-09,22,22,male,0
2016,09,2016-09,23,23,male,0
2016,09,2016-09,25,25,female,6
2016,09,2016-09,25,25,male,6
2016,09,2016-09,26,26,female,0
2016,09,2016-09,26,26,male,6
2016,09,2016-09,27,27,female,6
2016,09,2016-09,27,27,male,0
2016,09,2016-09,28,28,female,0
2016,09,2016-09,28,28,male,0
2016,09,2016-09,29,29,male,6
2016,09,2016-09,30,30,female,0
2016,09,2016-09,30,30,male,0
2016,09,2016-09,31,31,female,0
2016,09,2016-09,31,31,male,0
2016,09,2016-09,32,32,male,0
2016,09,2016-09,33,33,female,0
2016,09,2016-09,33,33,male,0
2016,09,2016-09,34,34,male,0
2016,09,2016-09,35,35,female,0
2016,09,2016-09,35,35,male,0
2016,09,2016-09,36,36,male,6
2016,09,2016-09,37,37,female,6
2016,09,2016-09,38,38,female,6
2016,09,2016-09,38,38,male,0
2016,09,2016-09,39,39,male,0
2016,09,2016-09,40,40,female,6
2016,09,2016-09,40,40,male,6
2016,09,2016-09,41,41,female,0
2016,09,2016-09,42,42,female,0
2016,09,2016-09,42,42,male,6
2016,09,2016-09,43,43,female,0
2016,09,2016-09,43,43,male,0
2016,09,2016-09,44,44,female,6
2016,09,2016-09,44,44,male,0
2016,09,2016-09,45,45,female,0
2016,09,2016-09,45,45,male,9
2016,09,2016-09,46,46,female,6
2016,09,2016-09,46,46,male,6
2016,09,2016-09,47,47,female,0
2016,09,2016-09,47,47,male,0
2016,09,2016-09,48,48,female,0
2016,09,2016-09,48,48,male,6
2016,09,2016-09,49,49,female,6
2016,09,2016-09,49,49,male,6
2016,09,2016-09,50,50,female,9
2016,09,2016-09,50,50,male,6
2016,09,2016-09,51,51,female,6
2016,09,2016-09,51,51,male,9
2016,09,2016-09,52,52,female,9
2016,09,2016-09,52,52,male,6
2016,09,2016-09,53,53,female,9
2016,09,2016-09,53,53,male,9
2016,09,2016-09,54,54,female,6
2016,09,2016-09,54,54,male,9
2016,09,2016-09,55,55,female,15
2016,09,2016-09,55,55,male,15
2016,09,2016-09,56,56,female,6
2016,09,2016-09,56,56,male,9
2016,09,2016-09,57,57,female,15
2016,09,2016-09,57,57,male,6
2016,09,2016-09,58,58,female,6
2016,09,2016-09,58,58,male,15
2016,09,2016-09,59,59,female,15
2016,09,2016-09,59,59,male,24
2016,09,2016-09,60,60,female,12
2016,09,2016-09,60,60,male,12
2016,09,2016-09,61,61,female,12
2016,09,2016-09,61,61,male,12
2016,09,2016-09,62,62,female,9
2016,09,2016-09,62,62,male,15
2016,09,2016-09,63,63,female,15
2016,09,2016-09,63,63,male,24
2016,09,2016-09,64,64,female,15
2016,09,2016-09,64,64,male,21
2016,09,2016-09,65,65,female,9
2016,09,2016-09,65,65,male,24
2016,09,2016-09,66,66,female,15
2016,09,2016-09,66,66,male,24
2016,09,2016-09,67,67,female,9
2016,09,2016-09,67,67,male,18
2016,09,2016-09,68,68,female,21
2016,09,2016-09,68,68,male,30
2016,09,2016-09,69,69,female,21
2016,09,2016-09,69,69,male,33
2016,09,2016-09,70,70,female,18
2016,09,2016-09,70,70,male,24
2016,09,2016-09,71,71,female,18
2016,09,2016-09,71,71,male,15
2016,09,2016-09,72,72,female,21
2016,09,2016-09,72,72,male,27
2016,09,2016-09,73,73,female,18
2016,09,2016-09,73,73,male,30
2016,09,2016-09,74,74,female,30
2016,09,2016-09,74,74,male,33
2016,09,2016-09,75,75,female,30
2016,09,2016-09,75,75,male,39
2016,09,2016-09,76,76,female,42
2016,09,2016-09,76,76,male,36
2016,09,2016-09,77,77,female,33
2016,09,2016-09,77,77,male,30
2016,09,2016-09,78,78,female,24
2016,09,2016-09,78,78,male,48
2016,09,2016-09,79,79,female,30
2016,09,2016-09,79,79,male,48
2016,09,2016-09,80,80,female,36
2016,09,2016-09,80,80,male,48
2016,09,2016-09,81,81,female,36
2016,09,2016-09,81,81,male,45
2016,09,2016-09,82,82,female,42
2016,09,2016-09,82,82,male,39
2016,09,2016-09,83,83,female,42
2016,09,2016-09,83,83,male,39
2016,09,2016-09,84,84,female,39
2016,09,2016-09,84,84,male,33
2016,09,2016-09,85,85,female,45
2016,09,2016-09,85,85,male,48
2016,09,2016-09,86,86,female,54
2016,09,2016-09,86,86,male,42
2016,09,2016-09,87,87,female,57
2016,09,2016-09,87,87,male,39
2016,09,2016-09,88,88,female,54
2016,09,2016-09,88,88,male,48
2016,09,2016-09,89,89,female,54
2016,09,2016-09,89,89,male,42
2016,09,2016-09,90,90,female,51
2016,09,2016-09,90,90,male,39
2016,09,2016-09,91,91,female,54
2016,09,2016-09,91,91,male,42
2016,09,2016-09,92,92,female,51
2016,09,2016-09,92,92,male,30
2016,09,2016-09,93,93,female,42
2016,09,2016-09,93,93,male,18
2016,09,2016-09,94,94,female,39
2016,09,2016-09,94,94,male,24
2016,09,2016-09,95,95+,female,138
2016,09,2016-09,95,95+,male,54
2016,10,2016-10,0,0,female,6
2016,10,2016-10,0,0,male,9
2016,10,2016-10,2,2,male,0
2016,10,2016-10,5,5,male,0
2016,10,2016-10,9,9,female,0
2016,10,2016-10,15,15,female,6
2016,10,2016-10,16,16,female,0
2016,10,2016-10,16,16,male,6
2016,10,2016-10,17,17,female,0
2016,10,2016-10,17,17,male,0
2016,10,2016-10,18,18,female,0
2016,10,2016-10,18,18,male,0
2016,10,2016-10,19,19,male,0
2016,10,2016-10,20,20,male,0
2016,10,2016-10,21,21,female,0
2016,10,2016-10,21,21,male,6
2016,10,2016-10,22,22,male,6
2016,10,2016-10,23,23,female,0
2016,10,2016-10,23,23,male,6
2016,10,2016-10,24,24,female,0
2016,10,2016-10,24,24,male,0
2016,10,2016-10,25,25,male,0
2016,10,2016-10,26,26,male,6
2016,10,2016-10,27,27,male,6
2016,10,2016-10,28,28,female,0
2016,10,2016-10,29,29,male,6
2016,10,2016-10,30,30,male,0
2016,10,2016-10,31,31,female,0
2016,10,2016-10,31,31,male,0
2016,10,2016-10,32,32,female,0
2016,10,2016-10,32,32,male,6
2016,10,2016-10,33,33,male,0
2016,10,2016-10,34,34,female,0
2016,10,2016-10,34,34,male,0
2016,10,2016-10,35,35,male,6
2016,10,2016-10,36,36,female,0
2016,10,2016-10,36,36,male,0
2016,10,2016-10,37,37,female,0
2016,10,2016-10,37,37,male,0
2016,10,2016-10,38,38,female,0
2016,10,2016-10,38,38,male,0
2016,10,2016-10,39,39,male,0
2016,10,2016-10,40,40,female,6
2016,10,2016-10,40,40,male,6
2016,10,2016-10,41,41,female,6
2016,10,2016-10,41,41,male,0
2016,10,2016-10,42,42,female,0
2016,10,2016-10,42,42,male,6
2016,10,2016-10,43,43,female,0
2016,10,2016-10,43,43,male,6
2016,10,2016-10,44,44,female,0
2016,10,2016-10,44,44,male,6
2016,10,2016-10,45,45,female,6
2016,10,2016-10,45,45,male,9
2016,10,2016-10,46,46,female,6
2016,10,2016-10,46,46,male,6
2016,10,2016-10,47,47,female,6
2016,10,2016-10,47,47,male,9
2016,10,2016-10,48,48,female,6
2016,10,2016-10,48,48,male,6
2016,10,2016-10,49,49,female,6
2016,10,2016-10,49,49,male,6
2016,10,2016-10,50,50,female,9
2016,10,2016-10,50,50,male,6
2016,10,2016-10,51,51,female,6
2016,10,2016-10,51,51,male,9
2016,10,2016-10,52,52,female,6
2016,10,2016-10,52,52,male,9
2016,10,2016-10,53,53,female,12
2016,10,2016-10,53,53,male,12
2016,10,2016-10,54,54,female,6
2016,10,2016-10,54,54,male,15
2016,10,2016-10,55,55,female,9
2016,10,2016-10,55,55,male,12
2016,10,2016-10,56,56,female,9
2016,10,2016-10,56,56,male,15
2016,10,2016-10,57,57,female,12
2016,10,2016-10,57,57,male,12
2016,10,2016-10,58,58,female,6
2016,10,2016-10,58,58,male,21
2016,10,2016-10,59,59,female,6
2016,10,2016-10,59,59,male,12
2016,10,2016-10,60,60,female,15
2016,10,2016-10,60,60,male,18
2016,10,2016-10,61,61,female,18
2016,10,2016-10,61,61,male,15
2016,10,2016-10,62,62,female,12
2016,10,2016-10,62,62,male,18
2016,10,2016-10,63,63,female,12
2016,10,2016-10,63,63,male,24
2016,10,2016-10,64,64,female,9
2016,10,2016-10,64,64,male,21
2016,10,2016-10,65,65,female,9
2016,10,2016-10,65,65,male,21
2016,10,2016-10,66,66,female,12
