Year_Quarter,0 Years,1 Years,2 Years,3 Years,4 Years,5 Years,6 Years,7 Years,8 Years,9 Years,10 Years,11 Years,12 Years,13 Years,14 Years,15 Years,16 Years,17 Years,18 Years,19 Years,20 Years,21 Years,22 Years,23 Years,24 Years,25 Years,26 Years,27 Years,28 Years,29 Years,30 Years,31 Years,32 Years,33 Years,34 Years,35 Years,36 Years,37 Years,38 Years,39 Years,40 Years,41 Years,42 Years,43 Years,44 Years,45 Years,46 Years,47 Years,48 Years,49 Years,50 Years,51 Years,52 Years,53 Years,54 Years,55 Years,56 Years,57 Years,58 Years,59 Years,60 Years,61 Years,62 Years,63 Years,64 Years,65 Years,66 Years,67 Years,68 Years,69 Years,70 Years,71 Years,72 Years,73 Years,74 Years,75 Years,76 Years,77 Years,78 Years,79 Years,80 Years,81 Years,82 Years,83 Years,84 Years,85 Years,86 Years,87 Years,88 Years,89 Years,90 Years,91 Years,92 Years,93 Years,94 Years,95 Years and Over,0 Years,1 Years,2 Years,3 Years,4 Years,5 Years,6 Years,7 Years,8 Years,9 Years,10 Years,11 Years,12 Years,13 Years,14 Years,15 Years,16 Years,17 Years,18 Years,19 Years,20 Years,21 Years,22 Years,23 Years,24 Years,25 Years,26 Years,27 Years,28 Years,29 Years,30 Years,31 Years,32 Years,33 Years,34 Years,35 Years,36 Years,37 Years,38 Years,39 Years,40 Years,41 Years,42 Years,43 Years,44 Years,45 Years,46 Years,47 Years,48 Years,49 Years,50 Years,51 Years,52 Years,53 Years,54 Years,55 Years,56 Years,57 Years,58 Years,59 Years,60 Years,61 Years,62 Years,63 Years,64 Years,65 Years,66 Years,67 Years,68 Years,69 Years,70 Years,71 Years,72 Years,73 Years,74 Years,75 Years,76 Years,77 Years,78 Years,79 Years,80 Years,81 Years,82 Years,83 Years,84 Years,85 Years,86 Years,87 Years,88 Years,89 Years,90 Years,91 Years,92 Years,93 Years,94 Years,95 Years and Over
2021Q1,30510,30610,31000,31490,32210,32460,33350,32890,34290,34240,34990,34990,35180,34930,33840,32320,32520,32090,32010,32040,33760,33850,33410,34750,35110,36730,36980,37800,38860,40050,40040,38900,37720,37460,35750,34610,33980,33650,33550,32440,32060,31470,30160,29770,30100,29860,30860,31470,32700,33420,33000,32450,32310,31200,30750,30920,31070,31790,31930,31300,30300,29320,28390,27720,26660,25910,25070,24020,23360,22670,21990,21680,20900,20600,19630,16510,14880,13710,12270,12720,11860,10130,8810,7950,6780,5990,5420,4660,3840,3430,2980,2380,1780,1340,1030,2120,28890,29370,29190,30000,30470,30630,31180,31170,33020,32500,33140,33110,32580,33370,31960,30900,30870,30810,30310,30910,32020,32220,31070,32560,32760,33950,34900,35850,37640,38690,39990,38710,38150,38020,35560,35090,34940,34070,34000,32880,32300,31910,31250,30760,30760,30600,32140,33180,34160,34820,34790,33880,33760,32660,32140,31860,32400,33240,34040,32970,32050,30830,29930,29400,28130,27530,26620,25380,24880,23710,23210,22630,22110,22010,21140,17850,16310,15030,13940,14790,13790,12030,11120,9840,8890,7800,7200,6450,5800,5080,4760,3970,3210,2510,2090,5480
2021Q2,31310,30370,31160,31240,32020,32500,32980,33350,33870,34310,34700,35210,35020,35090,34280,32720,32320,32410,32100,31810,33190,33920,33310,34290,34730,36230,36690,37130,38540,39410,39820,39100,37690,37180,36150,34860,34040,33930,33520,32580,32070,31450,30660,29670,30130,29940,30400,31370,32400,33200,33310,32350,32220,31440,30730,30680,30940,31570,31840,31470,30510,29490,28820,27570,26810,26000,25160,24320,23260,22710,22020,21630,20890,20600,20130,16570,15190,14180,11920,12790,11940,10460,8900,7900,6950,6020,5380,4690,3880,3410,2970,2360,1870,1350,1010,2160,29540,29150,29260,29680,30610,30490,31090,31220,32520,32770,33040,33350,32520,33230,32440,31200,30830,31020,30340,30800,31660,32150,31130,32160,32710,33430,34620,35430,37070,38300,39440,39270,38130,37990,36010,35210,35040,34360,33930,33260,32340,31980,31590,30640,30800,30490,31780,32980,33790,34770,35150,33650,33730,32970,32390,31640,32120,32990,33630,33290,32280,30830,30390,29220,28380,27620,26740,25740,24680,23960,23010,22970,21880,22000,21620,17960,16670,15470,13610,14720,13990,12480,10990,9940,8950,8030,7100,6510,5800,5120,4660,3990,3280,2560,2070,5510
2021Q3,31550,30370,31140,31240,31840,32560,32750,33260,33630,34380,34580,35220,35000,35090,34780,33090,32210,32660,31960,31690,32450,33930,33120,33820,34490,35580,36570,36730,37900,39250,39430,39310,37900,37420,36630,35040,34440,33800,33570,32860,32150,31660,30980,29760,29880,29990,30120,31230,31800,33080,33460,32400,32250,31580,30810,30610,30720,31350,31860,31520,30680,29720,28760,27710,27050,26180,25200,24540,23240,22870,22060,21480,21070,20460,20300,17180,15450,14180,12130,12670,11950,10740,9090,8050,6950,6140,5330,4790,3840,3390,2950,2380,1850,1390,1040,2100,29960,28780,29550,29500,30190,30810,31080,31120,32160,32790,32900,33350,32690,33160,32970,31320,30920,31100,30200,30440,31410,32000,31230,31840,32400,32990,34280,35050,36690,37850,39180,39490,38110,38170,36690,35420,35020,34500,34090,33450,32640,32150,31470,30810,30830,30400,31660,32420,33580,34530,35090,33980,33790,33150,32370,31690,31910,32550,33560,33300,32580,31040,30320,29260,28680,27580,27060,25800,24770,24100,23150,22910,21920,21860,21790,18560,17030,15500,13760,14400,14060,12830,11140,10170,9010,8220,6990,6530,5910,5100,4530,4000,3250,2570,2070,5490
2021Q4,31830,30240,31170,30970,31660,32510,32530,33280,33160,34630,34380,35140,34970,35190,35040,33390,32420,32530,31940,31400,32090,33800,33040,33230,34170,35200,36230,36330,37580,38650,39270,39470,38140,37450,36940,35370,34470,33930,33480,33350,32140,31740,31150,29950,29590,30090,29900,30900,31520,32860,33220,32680,32110,31860,30740,30660,30610,31190,31690,31610,30780,29970,28600,28030,27070,26460,25260,24610,23230,22880,22210,21450,21100,20470,20050,18250,15620,14280,12540,12210,12010,10950,9380,8100,7150,6220,5250,4890,3970,3380,2870,2460,1900,1390,1050,2130,30650,28610,29710,29270,30190,30760,30760,31210,31650,33270,32510,33300,32780,33070,33210,31740,30890,30970,30280,30090,31150,31980,31480,31180,32090,32900,33760,34670,36140,37590,38620,39460,38460,38160,37130,35510,35030,34690,34020,33930,32490,32300,31540,31080,30640,30540,31010,32170,33240,34330,34820,34380,33620,33500,32230,31640,31620,32590,33170,33450,32420,31540,30200,29320,28900,27620,27070,25950,24810,24340,23000,23100,21850,21830,21620,19600,17310,15680,14020,14020,14100,13030,11450,10220,9240,8300,7070,6600,5810,5140,4570,4010,3320,2630,2000,5510
2022Q1,31500,30470,30710,31180,31590,32190,32490,33380,32890,34340,34300,35020,34980,35270,35060,34030,32460,32630,31840,31610,31650,33180,33360,32820,34040,34280,35820,36130,36930,37920,39320,39460,38380,37340,37230,35660,34560,33950,33520,33370,32300,31930,31280,30040,29610,29930,29660,30640,31290,32460,33160,32780,32180,32020,30880,30500,30580,30800,31490,31630,31010,30060,28930,28010,27350,26340,25480,24560,23570,22820,22220,21420,21120,20330,19980,19020,15900,14330,13120,11670,12110,11210,9470,8190,7320,6160,5390,4830,4120,3290,2900,2450,1920,1420,1030,2170,30500,28850,29500,29310,30080,30480,30670,31210,31270,33040,32540,33170,33140,32580,33510,32150,31010,30950,30640,30010,30650,31720,31860,30600,32010,32210,33370,34380,35320,37030,38270,39570,38440,37960,37890,35510,34980,34910,33960,33940,32820,32210,31780,31100,30650,30680,30470,32000,32990,34010,34600,34590,33610,33470,32330,31890,31510,32020,32780,33660,32580,31580,30380,29450,28980,27720,27080,26120,24930,24390,23280,22760,22150,21600,21510,20620,17370,15780,14550,13490,14250,13220,11460,10520,9230,8320,7260,6520,5850,5180,4490,4040,3330,2650,1970,5530
2022Q2,30520,31240,30440,31390,31360,32050,32530,33010,33350,33920,34360,34760,35240,35090,35220,34490,32920,32480,32260,31740,31430,32710,33450,32750,33700,34050,35310,35860,36380,37670,38760,39310,38630,37370,37020,36130,34850,34010,33910,33360,32430,31950,31300,30480,29490,29970,29730,30170,31200,32130,32920,33040,32060,31950,31150,30450,30350,30630,31250,31510,31170,30290,29080,28500,27210,26450,25550,24630,23900,22730,22210,21490,21040,20280,19980,19500,15920,14580,13570,11310,12170,11270,9790,8260,7290,6270,5420,4810,4110,3310,2830,2450,1880,1480,1030,2160,29820,29470,29240,29450,29800,30660,30550,31170,31310,32570,32810,33060,33380,32540,33300,32650,31340,31000,30900,30120,30520,31380,31790,30610,31630,32100,32760,34050,34790,36560,37840,39140,39050,37940,37840,36000,35130,35040,34260,33870,33200,32220,31840,31460,30510,30710,30370,31640,32770,33650,34570,34900,33430,33390,32650,32150,31290,31730,32550,33190,32940,31790,30380,29890,28800,27950,27170,26230,25280,24210,23480,22540,22500,21380,21510,21080,17430,16130,14950,13160,14140,13380,11860,10370,9330,8330,7440,6450,5850,5190,4470,3930,3310,2700,1990,5380
2022Q3,29990,31480,30450,31360,31450,31940,32630,32840,33340,33690,34480,34730,35310,35140,35280,35140,33390,32450,32610,31730,31570,32220,33660,32740,33330,34010,34930,35880,36250,37400,38860,39190,39050,37800,37440,36680,35190,34550,33920,33550,32770,32110,31630,30870,29640,29760,29880,29910,31070,31580,32820,33200,32110,31980,31290,30520,30250,30410,31000,31530,31180,30370,29380,28420,27380,26700,25720,24740,24060,22730,22370,21520,20930,20440,19810,19660,16500,14810,13550,11490,12000,11310,10050,8440,7390,6310,5510,4730,4160,3280,2820,2400,1900,1430,1040,2140,29250,29900,28850,29740,29690,30330,30870,31210,31280,32260,32930,33000,33480,32770,33310,33300,31610,31190,31100,30090,30500,31300,31870,30890,31560,31930,32680,34090,34780,36540,37800,39110,39570,38140,38230,36840,35430,35070,34510,34110,33490,32690,32090,31410,30740,30770,30350,31570,32250,33420,34320,34890,33750,33480,32810,32060,31400,31500,32210,33070,32890,32110,30600,29850,28830,28270,27130,26580,25300,24310,23590,22710,22440,21410,21390,21240,18010,16510,14940,13290,13820,13460,12150,10480,9520,8350,7610,6330,5870,5190,4450,3820,3300,2640,2000,5220
2022Q4,29520,31870,30410,31490,31300,31940,32730,32730,33550,33400,34900,34630,35380,35240,35450,35480,33870,32710,32630,31860,31560,32030,33710,32960,33130,34020,35100,36050,36420,37770,38870,39590,39890,38600,38060,37540,35990,35070,34520,34020,33780,32440,32150,31390,30100,29730,30200,29930,30880,31450,32730,33090,32460,31930,31650,30440,30410,30330,30900,31370,31230,30530,29690,28240,27740,26780,26010,24900,24140,22790,22390,21690,20920,20520,19830,19410,17590,14980,13640,11920,11520,11360,10270,8680,7440,6460,5570,4640,4250,3370,2760,2340,1960,1490,1020,2150,28330,30630,28750,30040,29560,30530,30960,31020,31470,31900,33540,32780,33540,33020,33330,33600,32170,31180,31100,30340,30380,31250,31970,31390,31290,32120,33120,34170,35080,36790,38080,39160,39940,38900,38630,37580,35840,35380,34980,34250,34210,32770,32500,31640,31160,30730,30620,31050,32100,33140,34180,34690,34230,33430,33250,31960,31440,31250,32300,32810,33110,32010,31150,29800,28950,28600,27270,26610,25510,24390,23910,22570,22650,21420,21370,21080,19030,16800,15090,13560,13480,13440,12370,10790,9580,8580,7610,6450,5940,5090,4470,3870,3270,2700,2040,5140
2023Q1,29290,31640,30770,31230,31740,32200,32670,32940,33860,33370,34880,34760,35520,35470,35820,35780,34750,33020,32940,32270,32240,32230,33610,33830,33340,34490,34900,36520,37020,38000,39110,40600,40810,39850,38940,38770,37220,35980,35410,34880,34640,33410,32910,32190,30770,30230,30490,30070,30870,31510,32540,33160,32710,32110,31880,30680,30310,30330,30600,31190,31310,30760,29840,28650,27730,27110,25980,25180,24190,23200,22370,21730,20970,20620,19750,19340,18380,15310,13690,12470,11020,11430,10580,8750,7560,6610,5500,4750,4240,3520,2740,2360,1960,1500,1070,2160,27820,30620,29070,30000,29920,30660,31000,31130,31740,31790,33540,33070,33690,33540,33140,34210,32900,31570,31220,31180,30740,31140,32040,32330,31210,32760,33140,34510,35660,36780,38520,39550,40720,39560,38990,38740,36510,35710,35590,34620,34640,33420,32730,32240,31470,30960,30960,30680,32120,32990,34020,34600,34490,33530,33330,32120,31730,31300,31730,32510,33380,32240,31280,30030,29140,28750,27450,26740,25730,24620,24010,22880,22380,21770,21190,21000,20130,16870,15260,14040,12980,13570,12590,10830,9830,8580,7640,6610,5880,5130,4480,3850,3320,2690,2080,5140
2023Q2,29280,30750,31660,31090,32140,32120,32760,33250,33740,34030,34700,35040,35440,35950,35800,36160,35350,33660,32990,33010,32620,32360,33470,34240,33590,34530,35000,36560,37510,38060,39660,40880,41530,40990,39800,39320,38490,37020,36150,35930,35210,34140,33460,32720,31720,30510,30820,30450,30640,31570,32370,33030,33110,32010,31830,31030,30240,30150,30370,30970,31200,30880,30090,28780,28200,26960,26120,25230,24330,23480,22350,21700,21050,20570,19710,19350,18860,15290,13960,12960,10700,11490,10590,9110,7560,6620,5640,4810,4170,3520,2790,2350,1930,1490,1110,2140,27560,30040,29840,29740,30210,30490,31420,31190,31870,32040,33270,33500,33760,34020,33270,34160,33580,32090,31380,31590,30940,31120,31770,32450,31280,32710,33400,34390,36030,36850,38720,39810,40860,40670,39510,39150,37380,36260,36150,35240,34840,34100,33080,32540,32050,31010,31140,30750,31880,32880,33720,34590,34870,33370,33290,32480,31970,31150,31510,32300,32930,32630,31510,30120,29610,28510,27730,26840,25820,24980,23820,23100,22150,22130,20970,20960,20590,16920,15660,14410,12670,13500,12710,11220,9740,8670,7680,6770,5800,5140,4480,3810,3270,2700,2120,5140
2023Q3,29110,30360,31970,31180,32250,32410,32820,33530,33730,34260,34610,35440,35660,36190,36010,36390,36190,34260,33160,33660,33020,32870,33400,34790,33880,34540,35160,36540,37620,38350,39770,41480,41860,41740,40640,40300,39510,37820,36930,36340,35830,34840,33870,33360,32380,30940,30820,30790,30570,31630,31920,33060,33330,32110,31950,31180,30330,30060,30200,30770,31240,30900,30190,29170,28120,27120,26410,25420,24450,23720,22320,21950,21080,20470,19880,19230,19060,15870,14190,12980,10920,11400,10570,9330,7740,6730,5690,4910,4100,3590,2770,2300,1920,1500,1070,2180,27360,29590,30420,29490,30640,30590,31210,31710,32050,32220,33080,33850,33810,34370,33600,34330,34420,32460,31700,31870,31070,31240,31950,32590,31740,32770,33450,34580,36110,37060,39000,40250,41120,41580,40030,39990,38550,36940,36490,35840,35360,34650,33740,33030,32240,31450,31320,30820,31930,32540,33600,34380,34950,33770,33430,32730,31930,31310,31330,31990,32910,32670,31890,30380,29630,28610,28070,26870,26230,25010,23990,23280,22360,22110,21030,20940,20730,17560,16010,14440,12810,13250,12840,11500,9900,8880,7730,6930,5720,5180,4490,3800,3190,2700,2110,5150
2023Q4,29130,29910,32410,31170,32400,32330,32990,33650,33680,34520,34320,35920,35540,36260,36130,36520,36590,34670,33400,33710,33180,32920,33320,34920,34100,34320,35080,36400,37690,38290,39910,41290,42010,42350,41170,40670,40200,38420,37290,36780,36080,35640,34160,33690,32710,31370,30660,31020,30570,31350,31720,32910,33210,32510,31920,31510,30250,30220,30110,30670,31120,30960,30320,29480,27990,27470,26500,25690,24590,23800,22410,21990,21230,20460,19990,19280,18840,16970,14380,13070,11350,10910,10640,9530,7950,6810,5850,4940,4040,3660,2840,2270,1880,1520,1100,2170,27410,28700,31120,29460,30870,30580,31460,31860,31840,32510,32770,34480,33650,34450,33870,34290,34760,33020,31730,31760,31240,31120,31870,32740,32290,32380,33610,34800,36050,37100,39030,40400,41180,41920,40870,40510,39340,37510,36850,36300,35540,35470,33800,33410,32540,31870,31310,31080,31340,32440,33330,34270,34760,34190,33400,33150,31840,31340,31160,32130,32680,32950,31810,30970,29630,28710,28390,27000,26320,25210,24110,23590,22250,22320,21050,20940,20620,18620,16300,14610,13060,12940,12840,11730,10200,8950,7900,6970,5800,5240,4410,3780,3250,2690,2140,5170
2024Q1,29280,29660,32130,31370,32100,32630,33120,33510,33900,34800,34250,35770,35680,36360,36330,36770,36840,35480,33570,33990,33490,33400,33230,34510,34620,34120,35170,35710,37630,38340,39460,40820,42410,42590,41750,40800,40700,39060,37630,37040,36370,36010,34670,34050,33130,31600,30880,31090,30480,31130,31660,32590,33220,32710,31970,31680,30500,30090,30090,30340,30950,31030,30510,29610,28340,27460,26820,25680,24820,23830,22780,21980,21280,20450,20130,19180,18780,17750,14730,13120,11910,10470,10700,9850,8030,6910,6010,4890,4160,3610,2960,2250,1910,1530,1130,2230,27590,28030,31110,29660,30760,30820,31490,31840,31860,32680,32610,34380,33860,34550,34330,34090,35180,33750,31980,31890,31810,31190,31600,32470,32880,32030,33820,34480,35830,37180,38470,40300,41270,42330,41290,40590,40280,38050,37030,36790,35720,35720,34360,33490,33070,32070,31470,31330,30950,32370,33130,34100,34550,34480,33460,33230,31960,31620,31200,31610,32340,33250,32020,31120,29860,28930,28540,27150,26440,25430,24310,23660,22550,22040,21400,20740,20540,19660,16430,14760,13530,12490,12990,11950,10230,9260,7950,6990,5950,5190,4480,3810,3190,2710,2170,5220
2024Q2,29270,29490,31270,32200,31840,32920,32910,33470,34050,34600,34830,35460,35780,36220,36680,36610,37080,36040,34000,33790,34030,33420,33000,34000,34620,33850,34780,35260,37090,38040,38920,40550,41920,42440,42130,40830,40500,39680,37960,37120,36830,36090,34890,34120,33250,32190,30860,31110,30670,30730,31620,32270,32980,33070,31770,31630,30790,30020,29900,30130,30730,30950,30610,29840,28500,27950,26680,25770,24920,23950,23130,21970,21260,20560,20100,19160,18790,18280,14750,13390,12380,10170,10780,9850,8410,6930,6010,5030,4220,3530,2960,2290,1870,1540,1110,2300,27820,27710,30450,30340,30430,31010,31240,32120,31910,32620,32820,33950,34220,34440,34740,34100,35070,34300,32400,31930,32060,31230,31350,32180,32810,31730,33400,34410,35290,37060,38030,39970,41040,42100,41910,40780,40330,38560,37350,37090,36090,35670,34810,33730,33130,32560,31390,31400,30950,32010,32970,33750,34510,34830,33270,33170,32340,31860,31020,31360,32200,32800,32450,31370,29960,29430,28350,27440,26610,25560,24690,23540,22810,21830,21790,20570,20550,20130,16530,15170,13920,12170,12970,12100,10620,9160,8060,7020,6150,5150,4490,3840,3160,2640,2190,5280
2024Q3,29570,29210,30750,32400,31850,32910,32990,33430,34170,34410,34930,35260,36050,36280,36770,36700,37210,36760,34480,33710,34460,33500,33220,33570,34850,33660,34370,35120,36420,37800,38590,40060,41760,42170,42250,40990,40860,40090,38230,37450,36750,36290,35240,34160,33550,32600,31040,30940,30810,30530,31510,31760,32810,33160,31860,31700,30900,30110,29790,29970,30480,31010,30620,29900,28910,27880,26840,26060,25110,24110,23350,21980,21490,20590,19980,19360,18650,18490,15360,13640,12370,10400,10730,9830,8670,7080,6120,5060,4330,3480,3010,2270,1880,1520,1130,2290,27950,27450,29910,30840,30050,31320,31200,31770,32310,32620,32820,33610,34450,34340,34990,34340,35160,35020,32740,32160,32330,31210,31240,32210,32820,32030,33120,34150,35280,36770,37780,39780,41030,41880,42310,40900,40790,39310,37750,37140,36380,35960,35150,34190,33360,32630,31700,31430,30880,31930,32550,33500,34250,34790,33600,33300,32550,31800,31160,31200,31870,32730,32500,31730,30280,29450,28430,27810,26630,25960,24740,23680,22970,22020,21770,20660,20510,20310,17130,15550,13960,12310,12690,12210,10860,9310,8270,7030,6330,5090,4520,3850,3160,2610,2180,5270
Table information:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Number, Magnitude = Units",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Footnotes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Due to rounding, individual figures may not sum to stated totals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All population estimates at 30 June 2023 and beyond are based on the 2023 Estimated Resident Population (ERP).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population estimates after 30 June 2018 have been revised to incorporate results from the 2023 Census and 2023 Post-enumeration Survey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estimates flagged as provisional are subject to revision, mainly to incorporate revisions to external (international) migration and birth estimates.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbols:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.. figure not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C: Confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E: Early Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P: Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R: Revised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S: Suppressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status flags are not displayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table reference: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
